COMM,Source,Destination,TotValue
pdr,irn,mdg,8.78E-05
wht,irn,mdg,0.000651567
gro,irn,mdg,0.000194092
osd,irn,mdg,2.36E-05
pdr,irq,mdg,1.83E-14
wht,irq,mdg,1.27E-15
gro,irq,mdg,4.63E-15
osd,irq,mdg,1.36E-16
pdr,isr,mdg,1.19E-07
wht,isr,mdg,7.01E-06
gro,isr,mdg,1.03E-05
osd,isr,mdg,1.31E-06
pdr,jor,mdg,1.60E-09
wht,jor,mdg,1.79E-07
gro,jor,mdg,1.68E-06
osd,jor,mdg,2.08E-07
pdr,kwt,mdg,1.22E-14
wht,kwt,mdg,6.47E-13
gro,kwt,mdg,4.64E-13
osd,kwt,mdg,1.68E-14
pdr,lbn,mdg,1.26E-09
wht,lbn,mdg,1.77E-07
gro,lbn,mdg,5.35E-08
osd,lbn,mdg,1.83E-07
pdr,omn,mdg,9.92E-08
wht,omn,mdg,8.65E-07
gro,omn,mdg,5.87E-06
osd,omn,mdg,1.20E-08
pdr,pse,mdg,1.42E-10
wht,pse,mdg,6.24E-08
gro,pse,mdg,1.36E-08
osd,pse,mdg,3.82E-07
pdr,qat,mdg,2.02E-06
wht,qat,mdg,1.29E-06
gro,qat,mdg,2.76E-06
osd,qat,mdg,2.52E-08
pdr,sau,mdg,2.00E-08
wht,sau,mdg,3.07E-05
gro,sau,mdg,1.30E-05
osd,sau,mdg,8.16E-08
pdr,syr,mdg,1.58E-15
wht,syr,mdg,4.81E-12
gro,syr,mdg,3.54E-13
osd,syr,mdg,8.67E-13
pdr,tur,mdg,9.77E-07
wht,tur,mdg,0.000363542
gro,tur,mdg,0.000100821
osd,tur,mdg,0.000186213
pdr,are,mdg,2.71E-08
wht,are,mdg,2.14E-06
gro,are,mdg,0.001075884
osd,are,mdg,0.001668912
pdr,xws,mdg,2.36E-16
wht,xws,mdg,7.19E-13
gro,xws,mdg,5.28E-14
osd,xws,mdg,1.29E-13
pdr,dza,mdg,4.26E-11
wht,dza,mdg,9.24E-08
gro,dza,mdg,4.00E-08
osd,dza,mdg,5.30E-10
pdr,egy,mdg,9.34E-05
wht,egy,mdg,0.000562703
gro,egy,mdg,0.000141335
osd,egy,mdg,9.33E-05
pdr,mar,mdg,1.96E-06
wht,mar,mdg,0.000362055
gro,mar,mdg,0.000127553
osd,mar,mdg,8.75E-05
pdr,tun,mdg,7.86E-09
wht,tun,mdg,8.61E-07
gro,tun,mdg,3.01E-06
osd,tun,mdg,3.33E-08
pdr,xnf,mdg,7.86E-09
wht,xnf,mdg,3.53E-06
gro,xnf,mdg,1.52E-06
osd,xnf,mdg,2.63E-08
pdr,ben,mdg,1.01E-08
wht,ben,mdg,1.70E-08
gro,ben,mdg,5.37E-06
osd,ben,mdg,7.37E-07
pdr,bfa,mdg,3.05E-07
wht,bfa,mdg,4.06E-09
gro,bfa,mdg,3.01E-06
osd,bfa,mdg,6.71E-09
pdr,cmr,mdg,8.33E-07
wht,cmr,mdg,4.26E-07
gro,cmr,mdg,0.000174238
osd,cmr,mdg,5.16E-06
pdr,civ,mdg,0.001308579
wht,civ,mdg,0.000163929
gro,civ,mdg,0.000378698
osd,civ,mdg,0.000201415
pdr,gha,mdg,0.000151985
wht,gha,mdg,4.54E-06
gro,gha,mdg,0.000658982
osd,gha,mdg,0.00054842
pdr,gin,mdg,0.000256275
wht,gin,mdg,6.33E-07
gro,gin,mdg,0.000141078
osd,gin,mdg,0.000129483
pdr,mli,mdg,0.00012905
wht,mli,mdg,3.80E-05
gro,mli,mdg,0.003525848
osd,mli,mdg,0.000189384
pdr,ner,mdg,8.19E-05
wht,ner,mdg,4.14E-06
gro,ner,mdg,0.002946337
osd,ner,mdg,0.000264689
pdr,nga,mdg,1.00E-09
wht,nga,mdg,2.58E-11
gro,nga,mdg,1.86E-09
osd,nga,mdg,7.39E-10
pdr,sen,mdg,9.54E-07
wht,sen,mdg,1.41E-06
gro,sen,mdg,0.000194107
osd,sen,mdg,6.07E-05
pdr,tgo,mdg,1.76E-10
wht,tgo,mdg,1.69E-10
gro,tgo,mdg,9.67E-08
osd,tgo,mdg,7.38E-11
pdr,xwf,mdg,9.07E-06
wht,xwf,mdg,7.27E-07
gro,xwf,mdg,0.000151438
osd,xwf,mdg,1.43E-05
pdr,caf,mdg,3.63E-06
wht,caf,mdg,6.87E-06
gro,caf,mdg,6.49E-06
osd,caf,mdg,3.09E-05
pdr,tcd,mdg,2.52E-05
wht,tcd,mdg,1.34E-05
gro,tcd,mdg,0.000109197
osd,tcd,mdg,9.54E-05
pdr,cog,mdg,5.19E-09
wht,cog,mdg,2.14E-07
gro,cog,mdg,4.05E-06
osd,cog,mdg,1.53E-05
pdr,cod,mdg,2.06E-06
wht,cod,mdg,2.84E-07
gro,cod,mdg,3.02E-05
osd,cod,mdg,2.35E-05
pdr,gnq,mdg,2.21E-06
wht,gnq,mdg,5.42E-07
gro,gnq,mdg,1.96E-06
osd,gnq,mdg,1.22E-07
pdr,gab,mdg,1.13E-11
wht,gab,mdg,1.65E-10
gro,gab,mdg,6.16E-09
osd,gab,mdg,2.74E-09
pdr,xac,mdg,4.15E-06
wht,xac,mdg,0.000170708
gro,xac,mdg,0.003238169
osd,xac,mdg,0.01220135
pdr,com,mdg,2.27E-07
wht,com,mdg,7.16E-09
gro,com,mdg,1.57E-07
osd,com,mdg,2.18E-08
pdr,eth,mdg,3.22E-07
wht,eth,mdg,8.82E-05
gro,eth,mdg,0.000320123
osd,eth,mdg,1.16E-06
pdr,ken,mdg,5.30E-07
wht,ken,mdg,5.36E-06
gro,ken,mdg,0.004646975
osd,ken,mdg,0.000123629
pdr,mdg,mdg,441.3906772
wht,mdg,mdg,1.937428597
gro,mdg,mdg,64.35667346
osd,mdg,mdg,57.33310856
pdr,mwi,mdg,0.00019811
wht,mwi,mdg,1.07E-06
gro,mwi,mdg,0.000398523
osd,mwi,mdg,0.000907045
pdr,mus,mdg,1.56E-06
wht,mus,mdg,0.000111359
gro,mus,mdg,5.86E-05
osd,mus,mdg,0.012457458
pdr,moz,mdg,8.93E-14
wht,moz,mdg,7.88E-15
gro,moz,mdg,1.01E-12
osd,moz,mdg,1.77E-13
pdr,rwa,mdg,0.000246656
wht,rwa,mdg,1.61E-05
gro,rwa,mdg,0.000656479
osd,rwa,mdg,0.000382418
pdr,sdn,mdg,1.03E-07
wht,sdn,mdg,2.00E-05
gro,sdn,mdg,0.000270546
osd,sdn,mdg,0.00017596
pdr,tza,mdg,2.36E-09
wht,tza,mdg,3.35E-10
gro,tza,mdg,8.63E-09
osd,tza,mdg,9.30E-09
pdr,uga,mdg,1.08E-05
wht,uga,mdg,1.54E-06
gro,uga,mdg,3.88E-05
osd,uga,mdg,7.98E-05
pdr,zmb,mdg,1.53E-07
wht,zmb,mdg,5.08E-06
gro,zmb,mdg,0.000364541
osd,zmb,mdg,0.000147522
pdr,zwe,mdg,6.89E-09
wht,zwe,mdg,2.17E-06
gro,zwe,mdg,4.28E-05
osd,zwe,mdg,1.07E-05
pdr,xec,mdg,0.000136188
wht,xec,mdg,3.48E-05
gro,xec,mdg,0.00179832
osd,xec,mdg,0.000468463
pdr,bwa,mdg,1.09E-10
wht,bwa,mdg,6.79E-09
gro,bwa,mdg,1.20E-07
osd,bwa,mdg,9.71E-10
pdr,swz,mdg,2.67E-08
wht,swz,mdg,1.20E-07
gro,swz,mdg,7.96E-06
osd,swz,mdg,3.10E-09
pdr,nam,mdg,3.54E-10
wht,nam,mdg,2.83E-08
gro,nam,mdg,5.99E-07
osd,nam,mdg,7.17E-10
pdr,zaf,mdg,3.28E-07
wht,zaf,mdg,7.00E-05
gro,zaf,mdg,0.013278845
osd,zaf,mdg,0.000416468
pdr,xsc,mdg,1.63E-15
wht,xsc,mdg,7.32E-15
gro,xsc,mdg,4.85E-13
osd,xsc,mdg,1.89E-16
pdr,xtw,mdg,1.42E-11
wht,xtw,mdg,1.23E-09
gro,xtw,mdg,2.92E-09
osd,xtw,mdg,9.24E-11
pdr,aus,mwi,7.91E-07
wht,aus,mwi,7.18335104
gro,aus,mwi,3.55E-05
osd,aus,mwi,1.33E-06
pdr,nzl,mwi,3.01E-08
wht,nzl,mwi,2.04E-06
gro,nzl,mwi,6.25E-06
osd,nzl,mwi,8.90E-08
pdr,xoc,mwi,4.00E-08
wht,xoc,mwi,2.71E-06
gro,xoc,mwi,8.31E-06
osd,xoc,mwi,1.18E-07
pdr,chn,mwi,0.004950971
wht,chn,mwi,0.001408262
gro,chn,mwi,0.002372703
osd,chn,mwi,0.000393357
pdr,hkg,mwi,7.48E-06
wht,hkg,mwi,0.000192757
gro,hkg,mwi,9.97E-05
osd,hkg,mwi,3.99E-06
pdr,jpn,mwi,6.99E-06
wht,jpn,mwi,5.72E-05
gro,jpn,mwi,3.85E-05
osd,jpn,mwi,9.62E-06
pdr,kor,mwi,4.66E-06
wht,kor,mwi,4.36E-05
gro,kor,mwi,2.84E-05
osd,kor,mwi,6.27E-05
pdr,mng,mwi,6.12E-09
wht,mng,mwi,8.79E-07
gro,mng,mwi,4.01E-07
osd,mng,mwi,3.78E-09
pdr,twn,mwi,2.69E-08
wht,twn,mwi,1.35E-06
gro,twn,mwi,5.44E-06
osd,twn,mwi,2.73E-06
pdr,xea,mwi,2.38E-07
wht,xea,mwi,7.91E-06
gro,xea,mwi,3.96E-06
osd,xea,mwi,1.28E-07
pdr,brn,mwi,1.12E-07
wht,brn,mwi,5.96E-07
gro,brn,mwi,2.85E-07
osd,brn,mwi,1.10E-07
pdr,khm,mwi,0.000118058
wht,khm,mwi,1.20E-06
gro,khm,mwi,2.24E-05
osd,khm,mwi,8.16E-05
pdr,idn,mwi,1.15E-05
wht,idn,mwi,1.42E-05
gro,idn,mwi,0.000909484
osd,idn,mwi,0.000271113
pdr,lao,mwi,3.49E-08
wht,lao,mwi,5.16E-11
gro,lao,mwi,8.36E-09
osd,lao,mwi,2.48E-10
pdr,mys,mwi,1.85E-06
wht,mys,mwi,1.90E-05
gro,mys,mwi,1.20E-05
osd,mys,mwi,4.45E-06
pdr,phl,mwi,1.98E-05
wht,phl,mwi,1.61E-06
gro,phl,mwi,1.33E-05
osd,phl,mwi,2.00E-05
pdr,sgp,mwi,4.11E-07
wht,sgp,mwi,2.18E-05
gro,sgp,mwi,1.11E-05
osd,sgp,mwi,1.57E-06
pdr,tha,mwi,2.41E-06
wht,tha,mwi,1.72E-05
gro,tha,mwi,3.16E-05
osd,tha,mwi,7.17E-06
pdr,vnm,mwi,0.000139037
wht,vnm,mwi,7.26E-06
gro,vnm,mwi,4.43E-05
osd,vnm,mwi,0.000104179
pdr,xse,mwi,0.00031913
wht,xse,mwi,3.23E-06
gro,xse,mwi,6.04E-05
osd,xse,mwi,0.000220644
pdr,afg,mwi,3.15E-08
wht,afg,mwi,4.11E-05
gro,afg,mwi,1.43E-05
osd,afg,mwi,5.59E-08
pdr,bgd,mwi,1.39E-11
wht,bgd,mwi,1.15E-09
gro,bgd,mwi,2.76E-09
osd,bgd,mwi,6.39E-09
pdr,ind,mwi,0.053843353
wht,ind,mwi,0.027238799
gro,ind,mwi,0.014306488
osd,ind,mwi,0.025371641
pdr,npl,mwi,3.29E-06
wht,npl,mwi,3.02E-06
gro,npl,mwi,4.34E-06
osd,npl,mwi,1.27E-06
pdr,pak,mwi,0.021025987
wht,pak,mwi,8.57E-06
gro,pak,mwi,3.91E-06
osd,pak,mwi,4.06E-06
pdr,lka,mwi,6.36E-10
wht,lka,mwi,7.35E-11
gro,lka,mwi,2.89E-10
osd,lka,mwi,1.15E-08
pdr,xsa,mwi,4.43E-06
wht,xsa,mwi,2.54E-05
gro,xsa,mwi,8.00E-06
osd,xsa,mwi,1.95E-05
pdr,can,mwi,4.78E-07
wht,can,mwi,9.585148811
gro,can,mwi,3.19E-05
osd,can,mwi,3.64E-05
pdr,usa,mwi,8.73E-06
wht,usa,mwi,0.000552565
gro,usa,mwi,0.000535331
osd,usa,mwi,9.195256233
pdr,mex,mwi,6.38E-08
wht,mex,mwi,8.13E-06
gro,mex,mwi,8.321545601
osd,mex,mwi,4.89E-07
pdr,xna,mwi,4.74E-08
wht,xna,mwi,4.26E-06
gro,xna,mwi,2.96E-06
osd,xna,mwi,8.31E-07
pdr,arg,mwi,2.68E-07
wht,arg,mwi,3.158638477
gro,arg,mwi,1.67E-05
osd,arg,mwi,1.03E-06
pdr,bol,mwi,2.67E-09
wht,bol,mwi,3.24E-07
gro,bol,mwi,1.14E-06
osd,bol,mwi,3.98E-07
pdr,bra,mwi,4.69E-06
wht,bra,mwi,8.41E-06
gro,bra,mwi,0.000116304
osd,bra,mwi,2.02E-06
pdr,chl,mwi,2.34E-08
wht,chl,mwi,1.98E-06
gro,chl,mwi,2.88E-06
osd,chl,mwi,2.36E-08
pdr,col,mwi,6.99E-11
wht,col,mwi,4.94E-11
gro,col,mwi,4.48E-10
osd,col,mwi,2.69E-11
pdr,ecu,mwi,2.83E-08
wht,ecu,mwi,5.33E-07
gro,ecu,mwi,1.21E-05
osd,ecu,mwi,1.88E-07
pdr,pry,mwi,4.33E-13
wht,pry,mwi,1.18E-10
gro,pry,mwi,3.97E-10
osd,pry,mwi,7.69E-12
pdr,per,mwi,4.01E-12
wht,per,mwi,1.87E-10
gro,per,mwi,4.61E-10
osd,per,mwi,1.26E-11
pdr,ury,mwi,6.94E-08
wht,ury,mwi,7.53E-06
gro,ury,mwi,3.26E-06
osd,ury,mwi,8.13E-07
pdr,ven,mwi,4.19E-10
wht,ven,mwi,1.36E-07
gro,ven,mwi,2.55E-07
osd,ven,mwi,1.46E-08
pdr,xsm,mwi,3.50E-09
wht,xsm,mwi,2.04E-07
gro,xsm,mwi,9.10E-07
osd,xsm,mwi,3.10E-08
pdr,cri,mwi,6.55E-09
wht,cri,mwi,1.30E-07
gro,cri,mwi,7.39E-08
osd,cri,mwi,3.74E-08
pdr,gtm,mwi,1.99E-08
wht,gtm,mwi,1.31E-06
gro,gtm,mwi,8.30E-05
osd,gtm,mwi,2.01E-05
pdr,hnd,mwi,1.60E-06
wht,hnd,mwi,1.74E-06
gro,hnd,mwi,0.000147928
osd,hnd,mwi,2.21E-07
pdr,nic,mwi,2.32E-07
wht,nic,mwi,2.35E-07
gro,nic,mwi,1.92E-05
osd,nic,mwi,1.35E-07
pdr,pan,mwi,1.32E-07
wht,pan,mwi,2.48E-06
gro,pan,mwi,9.35E-06
osd,pan,mwi,2.79E-07
pdr,slv,mwi,1.36E-08
wht,slv,mwi,8.44E-07
gro,slv,mwi,5.98E-05
osd,slv,mwi,1.05E-06
pdr,xca,mwi,2.21E-09
wht,xca,mwi,1.45E-07
gro,xca,mwi,9.22E-06
osd,xca,mwi,2.23E-06
pdr,dom,mwi,1.38E-08
wht,dom,mwi,5.21E-07
gro,dom,mwi,6.27E-07
osd,dom,mwi,2.23E-06
pdr,hti,mwi,2.38E-12
wht,hti,mwi,2.99E-11
gro,hti,mwi,2.01E-09
osd,hti,mwi,5.18E-12
pdr,jam,mwi,3.69E-12
wht,jam,mwi,1.99E-10
gro,jam,mwi,4.49E-09
osd,jam,mwi,5.37E-10
pdr,pri,mwi,5.41E-09
wht,pri,mwi,5.49E-07
gro,pri,mwi,2.90E-07
osd,pri,mwi,0.051050331
pdr,tto,mwi,1.86E-10
wht,tto,mwi,2.52E-08
gro,tto,mwi,2.20E-08
osd,tto,mwi,1.59E-08
pdr,xcb,mwi,1.77E-07
wht,xcb,mwi,7.88E-06
gro,xcb,mwi,8.41E-06
osd,xcb,mwi,2.63E-05
pdr,aut,mwi,2.06E-07
wht,aut,mwi,1.77E-05
gro,aut,mwi,2.88E-05
osd,aut,mwi,7.06E-07
pdr,bel,mwi,3.91E-07
wht,bel,mwi,4.61E-05
gro,bel,mwi,1.28E-05
osd,bel,mwi,9.61E-07
pdr,bgr,mwi,2.22E-07
wht,bgr,mwi,4.47E-05
gro,bgr,mwi,5.29E-05
osd,bgr,mwi,3.46E-05
pdr,hrv,mwi,1.42E-08
wht,hrv,mwi,6.33E-06
gro,hrv,mwi,7.73E-06
osd,hrv,mwi,4.45E-06
pdr,cyp,mwi,5.05E-08
wht,cyp,mwi,5.00E-06
gro,cyp,mwi,5.53E-05
osd,cyp,mwi,2.21E-06
pdr,cze,mwi,2.20E-07
wht,cze,mwi,5.328633308
gro,cze,mwi,0.000183643
osd,cze,mwi,1.06E-05
pdr,dnk,mwi,1.02E-06
wht,dnk,mwi,0.000793967
gro,dnk,mwi,0.000346598
osd,dnk,mwi,5.20E-05
pdr,est,mwi,1.85E-08
wht,est,mwi,7.55E-06
gro,est,mwi,5.70E-06
osd,est,mwi,1.05E-06
pdr,fin,mwi,8.59E-07
wht,fin,mwi,0.000285673
gro,fin,mwi,0.000252285
osd,fin,mwi,1.78E-05
pdr,fra,mwi,1.16E-06
wht,fra,mwi,0.000698923
gro,fra,mwi,0.000198822
osd,fra,mwi,4.53E-05
pdr,deu,mwi,1.53E-06
wht,deu,mwi,6.501230717
gro,deu,mwi,0.000299754
osd,deu,mwi,0.000133163
pdr,grc,mwi,9.42E-08
wht,grc,mwi,3.52E-05
gro,grc,mwi,7.50E-06
osd,grc,mwi,5.07E-05
pdr,hun,mwi,3.03E-08
wht,hun,mwi,1.92E-05
gro,hun,mwi,3.90E-06
osd,hun,mwi,3.48E-06
pdr,irl,mwi,3.57E-07
wht,irl,mwi,0.000102405
gro,irl,mwi,3.96E-05
osd,irl,mwi,1.06E-05
pdr,ita,mwi,2.12E-06
wht,ita,mwi,0.000179914
gro,ita,mwi,4.75E-05
osd,ita,mwi,0.00011068
pdr,lva,mwi,2.58E-08
wht,lva,mwi,2.908331633
gro,lva,mwi,1.13E-05
osd,lva,mwi,2.10E-06
pdr,ltu,mwi,6.19E-08
wht,ltu,mwi,7.08194685
gro,ltu,mwi,2.63E-05
osd,ltu,mwi,6.67E-05
pdr,lux,mwi,3.24E-07
wht,lux,mwi,2.21E-05
gro,lux,mwi,1.38E-05
osd,lux,mwi,8.41E-07
pdr,mlt,mwi,4.72E-08
wht,mlt,mwi,2.22E-05
gro,mlt,mwi,3.47E-06
osd,mlt,mwi,1.30E-07
pdr,nld,mwi,7.28E-07
wht,nld,mwi,5.58E-05
gro,nld,mwi,2.47E-05
osd,nld,mwi,1.24E-06
pdr,pol,mwi,1.37E-07
wht,pol,mwi,8.506706238
gro,pol,mwi,7.84E-05
osd,pol,mwi,3.76E-05
pdr,prt,mwi,8.32E-07
wht,prt,mwi,1.22E-05
gro,prt,mwi,1.94E-05
osd,prt,mwi,4.34E-05
pdr,rou,mwi,1.20E-06
wht,rou,mwi,0.000242266
gro,rou,mwi,0.00063601
osd,rou,mwi,1.20E-05
pdr,svk,mwi,1.79E-08
wht,svk,mwi,1.24E-05
gro,svk,mwi,1.22E-05
osd,svk,mwi,7.92E-07
pdr,svn,mwi,6.50E-09
wht,svn,mwi,1.37E-06
gro,svn,mwi,1.62E-07
osd,svn,mwi,4.71E-08
pdr,esp,mwi,1.34E-06
wht,esp,mwi,0.000116339
gro,esp,mwi,5.55E-05
osd,esp,mwi,4.66E-05
pdr,swe,mwi,2.53E-07
wht,swe,mwi,0.000128593
gro,swe,mwi,5.08E-05
osd,swe,mwi,8.50E-06
pdr,gbr,mwi,3.25E-06
wht,gbr,mwi,0.00164932
gro,gbr,mwi,0.000203794
osd,gbr,mwi,6.79E-05
pdr,che,mwi,6.01E-07
wht,che,mwi,5.30E-05
gro,che,mwi,4.95E-05
osd,che,mwi,4.29E-05
pdr,nor,mwi,1.14E-07
wht,nor,mwi,1.26E-05
gro,nor,mwi,4.75E-05
osd,nor,mwi,1.42E-06
pdr,xef,mwi,3.69E-09
wht,xef,mwi,7.42E-07
gro,xef,mwi,3.10E-07
osd,xef,mwi,7.06E-08
pdr,alb,mwi,8.46E-10
wht,alb,mwi,1.57E-06
gro,alb,mwi,5.52E-07
osd,alb,mwi,3.52E-06
pdr,srb,mwi,3.13E-10
wht,srb,mwi,2.72E-07
gro,srb,mwi,2.55E-07
osd,srb,mwi,5.07E-09
pdr,blr,mwi,1.68E-06
wht,blr,mwi,3.31E-05
gro,blr,mwi,2.42E-05
osd,blr,mwi,1.24E-05
pdr,rus,mwi,2.79E-07
wht,rus,mwi,11.69067287
gro,rus,mwi,1.35E-05
osd,rus,mwi,1.57E-06
pdr,ukr,mwi,1.38E-07
wht,ukr,mwi,5.12E-05
gro,ukr,mwi,2.53E-05
osd,ukr,mwi,4.87E-06
pdr,xee,mwi,5.55E-08
wht,xee,mwi,2.06E-05
gro,xee,mwi,1.01E-05
osd,xee,mwi,1.95E-06
pdr,xer,mwi,1.62E-08
wht,xer,mwi,9.90E-06
gro,xer,mwi,9.12E-06
osd,xer,mwi,5.57E-07
pdr,kaz,mwi,5.16E-08
wht,kaz,mwi,2.42E-05
gro,kaz,mwi,9.92E-06
osd,kaz,mwi,1.24E-07
pdr,kgz,mwi,6.08E-08
wht,kgz,mwi,2.13E-06
gro,kgz,mwi,1.64E-05
osd,kgz,mwi,1.60E-08
pdr,tjk,mwi,3.04E-07
wht,tjk,mwi,8.52E-05
gro,tjk,mwi,3.90E-05
osd,tjk,mwi,5.03E-05
pdr,uzb,mwi,1.70E-07
wht,uzb,mwi,7.87E-06
gro,uzb,mwi,1.56E-05
osd,uzb,mwi,3.62E-05
pdr,xsu,mwi,3.22E-08
wht,xsu,mwi,1.51E-05
gro,xsu,mwi,6.20E-06
osd,xsu,mwi,7.73E-08
pdr,arm,mwi,1.22E-08
wht,arm,mwi,1.67E-06
gro,arm,mwi,9.62E-06
osd,arm,mwi,5.83E-07
pdr,aze,mwi,7.79E-06
wht,aze,mwi,0.000360136
gro,aze,mwi,0.000192158
osd,aze,mwi,1.38E-05
pdr,geo,mwi,1.16E-07
wht,geo,mwi,4.72E-05
gro,geo,mwi,0.000369462
osd,geo,mwi,2.25E-07
pdr,bhr,mwi,4.86E-06
wht,bhr,mwi,3.30E-06
gro,bhr,mwi,1.20E-05
osd,bhr,mwi,7.32E-08
pdr,irn,mwi,5.96E-05
wht,irn,mwi,0.000442257
gro,irn,mwi,0.000131742
osd,irn,mwi,1.60E-05
pdr,irq,mwi,3.11E-11
wht,irq,mwi,2.16E-12
gro,irq,mwi,7.85E-12
osd,irq,mwi,2.31E-13
pdr,isr,mwi,1.91E-07
wht,isr,mwi,1.12E-05
gro,isr,mwi,1.64E-05
osd,isr,mwi,2.10E-06
pdr,jor,mwi,9.85E-08
wht,jor,mwi,1.10E-05
gro,jor,mwi,0.000103468
osd,jor,mwi,1.28E-05
pdr,kwt,mwi,2.09E-12
wht,kwt,mwi,1.11E-10
gro,kwt,mwi,7.97E-11
osd,kwt,mwi,2.89E-12
pdr,lbn,mwi,8.40E-08
wht,lbn,mwi,1.18E-05
gro,lbn,mwi,3.57E-06
osd,lbn,mwi,1.22E-05
pdr,omn,mwi,1.22E-07
wht,omn,mwi,1.06E-06
gro,omn,mwi,7.23E-06
osd,omn,mwi,1.48E-08
pdr,pse,mwi,1.08E-08
wht,pse,mwi,4.73E-06
gro,pse,mwi,1.03E-06
osd,pse,mwi,2.90E-05
pdr,qat,mwi,1.37E-06
wht,qat,mwi,8.78E-07
gro,qat,mwi,1.87E-06
osd,qat,mwi,1.71E-08
pdr,sau,mwi,9.13E-08
wht,sau,mwi,0.000140039
gro,sau,mwi,5.91E-05
osd,sau,mwi,3.72E-07
pdr,syr,mwi,6.29E-14
wht,syr,mwi,1.91E-10
gro,syr,mwi,1.41E-11
osd,syr,mwi,3.45E-11
pdr,tur,mwi,1.59E-06
wht,tur,mwi,0.000593621
gro,tur,mwi,0.000164629
osd,tur,mwi,0.000304063
pdr,are,mwi,0.00715992
wht,are,mwi,0.260203451
gro,are,mwi,7.31E-07
osd,are,mwi,2.26E-08
pdr,xws,mwi,1.14E-14
wht,xws,mwi,3.47E-11
gro,xws,mwi,2.55E-12
osd,xws,mwi,6.24E-12
pdr,dza,mwi,1.41E-09
wht,dza,mwi,3.07E-06
gro,dza,mwi,1.33E-06
osd,dza,mwi,1.76E-08
pdr,egy,mwi,0.000208876
wht,egy,mwi,0.001258113
gro,egy,mwi,0.000316001
osd,egy,mwi,0.000208521
pdr,mar,mwi,4.25E-06
wht,mar,mwi,0.000785184
gro,mar,mwi,0.000276623
osd,mar,mwi,0.000189786
pdr,tun,mwi,1.43E-08
wht,tun,mwi,1.56E-06
gro,tun,mwi,5.47E-06
osd,tun,mwi,6.04E-08
pdr,xnf,mwi,2.42E-09
wht,xnf,mwi,1.09E-06
gro,xnf,mwi,4.70E-07
osd,xnf,mwi,8.11E-09
pdr,ben,mwi,4.32E-07
wht,ben,mwi,7.23E-07
gro,ben,mwi,0.000228973
osd,ben,mwi,3.14E-05
pdr,bfa,mwi,6.60E-06
wht,bfa,mwi,8.79E-08
gro,bfa,mwi,6.51E-05
osd,bfa,mwi,1.45E-07
pdr,cmr,mwi,2.87E-07
wht,cmr,mwi,1.47E-07
gro,cmr,mwi,6.00E-05
osd,cmr,mwi,1.78E-06
pdr,civ,mwi,0.000444424
wht,civ,mwi,5.57E-05
gro,civ,mwi,0.000128615
osd,civ,mwi,6.84E-05
pdr,gha,mwi,0.000100919
wht,gha,mwi,3.02E-06
gro,gha,mwi,0.000437568
osd,gha,mwi,0.000364155
pdr,gin,mwi,0.00031833
wht,gin,mwi,7.87E-07
gro,gin,mwi,0.000175239
osd,gin,mwi,0.000160837
pdr,mli,mwi,2.20E-05
wht,mli,mwi,6.48E-06
gro,mli,mwi,0.000600623
osd,mli,mwi,3.23E-05
pdr,ner,mwi,8.95E-05
wht,ner,mwi,4.53E-06
gro,ner,mwi,0.003220084
osd,ner,mwi,0.000289282
pdr,nga,mwi,3.12E-08
wht,nga,mwi,8.05E-10
gro,nga,mwi,5.81E-08
osd,nga,mwi,2.31E-08
pdr,sen,mwi,1.72E-06
wht,sen,mwi,2.54E-06
gro,sen,mwi,0.000349629
osd,sen,mwi,0.000109348
pdr,tgo,mwi,1.05E-08
wht,tgo,mwi,1.01E-08
gro,tgo,mwi,5.77E-06
osd,tgo,mwi,4.40E-09
pdr,xwf,mwi,3.04E-05
wht,xwf,mwi,2.44E-06
gro,xwf,mwi,0.00050782
osd,xwf,mwi,4.79E-05
pdr,caf,mwi,2.46E-06
wht,caf,mwi,4.66E-06
gro,caf,mwi,4.40E-06
osd,caf,mwi,2.10E-05
pdr,tcd,mwi,1.71E-05
wht,tcd,mwi,9.11E-06
gro,tcd,mwi,7.41E-05
osd,tcd,mwi,6.47E-05
pdr,cog,mwi,3.06E-08
wht,cog,mwi,1.26E-06
gro,cog,mwi,2.39E-05
osd,cog,mwi,9.00E-05
pdr,cod,mwi,1.62E-05
wht,cod,mwi,2.23E-06
gro,cod,mwi,0.000236827
osd,cod,mwi,0.00018414
pdr,gnq,mwi,1.50E-06
wht,gnq,mwi,3.68E-07
gro,gnq,mwi,1.33E-06
osd,gnq,mwi,8.30E-08
pdr,gab,mwi,6.55E-09
wht,gab,mwi,9.59E-08
gro,gab,mwi,3.57E-06
osd,gab,mwi,1.59E-06
pdr,xac,mwi,9.79E-07
wht,xac,mwi,4.03E-05
gro,xac,mwi,0.000764852
osd,xac,mwi,0.002881945
pdr,com,mwi,1.54E-07
wht,com,mwi,4.86E-09
gro,com,mwi,1.07E-07
osd,com,mwi,1.48E-08
pdr,eth,mwi,5.48E-06
wht,eth,mwi,0.001498404
gro,eth,mwi,0.005440509
osd,eth,mwi,1.97E-05
pdr,ken,mwi,3.22E-05
wht,ken,mwi,0.000325371
gro,ken,mwi,0.011411645
osd,ken,mwi,0.0075053
pdr,mdg,mwi,3.91E-10
wht,mdg,mwi,1.55E-07
gro,mdg,mwi,5.77E-07
osd,mdg,mwi,2.71E-06
